p,n,f,recovery,final solve,post-ortho,cs construct,pbmgs
10,9000,2,0.96056429,0.38404033,0.18304122,0.077757909,141.40868
10,9000,3,1.4691846,0.38715768,0.16626468,0.10445538,164.94129
12,9000,0,2.2698375e-05,0.3863802,1.6559433e-07,1.8312389e-06,108.58818
12,9000,1,0.3519751,0.38838882,0.19305352,0.028747891,120.43071
12,9000,2,0.75739132,0.39095902,0.15655917,0.054172894,127.19288
12,9000,3,1.3117741,0.40157641,0.15159,0.070988097,148.33058
6,12000,0,2.0876423e-05,0.73584516,1.1455268e-07,8.0745667e-07,378.98587
6,12000,1,0.91509827,0.71528943,0.39951787,0.12313195,489.96934
6,12000,2,1.9620224,0.72140019,0.28553737,0.22684474,815.91734
6,12000,3,4.6828772,0.74197851,0.22874531,0.42262682,1063.4884
8,12000,0,2.3216591e-05,0.72393823,1.6082777e-07,8.7032095e-07,347.61997
8,12000,1,1.1285934,0.7420921,0.44309423,0.11917035,448.74729
8,12000,2,2.1802107,0.71672206,0.39011511,0.2225358,491.62567
8,12000,3,3.3902752,0.71777276,0.28792266,0.29140725,560.28107
10,12000,0,2.6242696e-05,0.7206943,1.9144267e-07,8.7518245e-07,252.00975
10,12000,1,0.81414663,0.71857385,0.46161485,0.079245173,286.69353
10,12000,2,1.7439675,0.71739505,0.33004538,0.13693033,320.79402
10,12000,3,2.660905,0.71885933,0.30162743,0.18720645,372.71401
12,12000,0,2.6851686e-05,0.72414528,1.9982043e-07,7.6777198e-07,193.83373
12,12000,1,0.64628429,0.72050856,0.34413788,0.049859586,228.59832
12,12000,2,1.386063,0.71726244,0.2801478,0.095712956,244.66272
12,12000,3,2.3858479,0.71688676,0.27754928,0.14497886,274.02474
6,3000,0,7.6381904e-06,0.044734374,2.0478749e-07,4.928766e-07,6.7838514
6,3000,1,0.050030183,0.045684081,0.026189337,0.010716256,10.39353
6,3000,2,0.10979358,0.045905996,0.018214856,0.017950254,26.996419
6,3000,3,0.24741488,0.049636815,0.017005885,0.026339907,35.561869
8,3000,0,6.3923653e-06,0.046696402,1.193257e-07,5.8603473e-07,7.1567741
8,3000,1,0.054883643,0.045902621,0.028766282,0.0086240814,9.4463475
8,3000,2,0.10422743,0.050341818,0.024472259,0.015638788,10.836051
8,3000,3,0.15280828,0.046545047,0.019328839,0.018237388,12.185471
10,3000,0,8.2273409e-06,0.045864783,2.2787601e-07,4.9866736e-07,5.7337774
10,3000,1,0.03610283,0.047237501,0.027641579,0.0057718702,6.7331494
10,3000,2,0.072685347,0.045378324,0.022676404,0.010597643,7.9469322
10,3000,3,0.10833144,0.045945764,0.018694215,0.012034327,9.671791
12,3000,0,5.95617e-06,0.044566873,1.8724758e-07,4.7355166e-07,5.07411
12,3000,1,0.028171094,0.04524795,0.026613146,0.0039647139,6.0964175
12,3000,2,0.05656434,0.049354028,0.02161326,0.0077829275,6.6940169
12,3000,3,0.1001453,0.050540358,0.02054281,0.0089794991,7.9982452
6,6000,0,1.7401141e-05,0.17987039,1.8957588e-07,6.4830399e-07,48.725994
6,6000,1,0.22025798,0.18006754,0.097916168,0.033805223,67.608951
6,6000,2,0.4724179,0.17946199,0.071605724,0.060403397,109.62552
6,6000,3,1.0980702,0.17959141,0.060223102,0.10053228,144.34512
8,6000,0,1.4439691e-05,0.18041257,1.4383113e-07,6.8591908e-07,53.214649
8,6000,1,0.26595891,0.18067547,0.11043587,0.028628114,68.391802
8,6000,2,0.51277574,0.18573702,0.095584402,0.053519768,80.043378
8,6000,3,0.79522789,0.18266906,0.071198309,0.067915746,86.946274
10,6000,0,1.7488375e-05,0.17990628,1.7147511e-07,6.6995621e-07,61.338033
10,6000,1,0.19095908,0.18084765,0.1052225,0.019062484,78.857854
10,6000,2,0.39895033,0.18101558,0.081468129,0.033732155,87.656002
10,6000,3,0.60581563,0.18110915,0.07849097,0.043278815,85.358527
12,6000,0,2.1132925e-05,0.17898705,1.6750871e-07,5.3931338e-07,50.194236
12,6000,1,0.14715103,0.18230015,0.087710459,0.014884312,58.993267
12,6000,2,0.31212826,0.18109562,0.071568386,0.026413798,60.472064
12,6000,3,0.51148607,0.18080281,0.059443628,0.032838863,71.055255
6,9000,0,1.7845072e-05,0.39390676,1.9868215e-07,1.6331259e-06,162.68112
6,9000,1,0.51072005,0.38759673,0.22310527,0.07117317,217.59429
6,9000,2,1.0934329,0.39014982,0.16019663,0.13220851,348.36834
6,9000,3,2.5848615,0.38675474,0.12819461,0.22951218,449.61647
8,9000,0,1.6287493e-05,0.38628723,1.785811e-07,1.9567087e-06,179.74866
8,9000,1,0.62275434,0.38954697,0.25037561,0.065203624,236.45654
8,9000,2,1.2001286,0.39153134,0.21764521,0.12317155,262.48065
8,9000,3,1.8625413,0.39155368,0.16181477,0.16064626,294.61012
10,9000,0,1.9018948e-05,0.38734734,2.0459294e-07,1.8187612e-06,108.57848
10,9000,1,0.45278263,0.38921766,0.25458527,0.044745099,124.66287
10,9000,2,0.96345572,0.38500738,0.18602306,0.091350233,141.56846
10,9000,3,1.4675755,0.39059708,0.17135456,0.10338705,164.66822
12,9000,0,2.3588926e-05,0.38872113,1.8476405e-07,1.6711031e-06,95.55635
12,9000,1,0.35276066,0.38923319,0.1944313,0.028729521,122.37353
12,9000,2,0.75995731,0.39031624,0.15619328,0.053584072,128.7208
12,9000,3,1.305207,0.39117645,0.15660446,0.071117567,148.46675
6,12000,0,2.1666806e-05,0.73972737,2.0013087e-07,7.9296943e-07,379.77056
6,12000,1,0.91692286,0.71366297,0.39838794,0.12219052,488.82669
6,12000,2,1.9684973,0.72403826,0.29004564,0.22770597,822.49196
6,12000,3,4.7147214,0.71958026,0.22840423,0.4208387,1059.4869
8,12000,0,2.2919965e-05,0.72020582,2.1606684e-07,9.6776057e-07,352.60536
8,12000,1,1.1357174,0.71473117,0.44580494,0.11959889,451.70307
8,12000,2,2.1946914,0.71504693,0.39266544,0.22642361,496.88862
8,12000,3,3.4341501,0.71662036,0.29187312,0.29439917,565.55478
10,12000,0,2.6334114e-05,0.72515113,2.5428832e-07,8.7767839e-07,249.42319
10,12000,1,0.81814881,0.71899373,0.48882389,0.078596718,286.26206
10,12000,2,1.748586,0.74220578,0.33729309,0.13580109,321.03515
10,12000,3,2.7026629,0.71456802,0.30357797,0.18745347,368.73386
12,12000,0,2.34194e-05,0.72667465,2.1040129e-07,7.5250864e-07,210.17177
12,12000,1,0.64440979,0.72174533,0.34446328,0.050313707,236.33181
12,12000,2,1.3872116,0.71628997,0.27468488,0.093903776,243.20019
12,12000,3,2.387395,0.71687306,0.27330945,0.14113893,275.89022
6,3000,0,8.0544915e-06,0.045864467,1.8129746e-07,4.9349748e-07,6.877754
6,3000,1,0.049711624,0.047624674,0.0263445,0.010762887,10.440966
6,3000,2,0.10964361,0.045801468,0.018812749,0.01796697,26.96745
6,3000,3,0.24658104,0.048511121,0.016859091,0.026737332,36.005459
8,3000,0,6.3896296e-06,0.048750199,2.0448351e-07,5.3923577e-07,7.2535634
8,3000,1,0.055279956,0.048813764,0.02878791,0.0085043707,9.2795475
8,3000,2,0.10460818,0.049306195,0.024190673,0.015850486,10.501929
8,3000,3,0.15393533,0.046321396,0.019471635,0.01833888,12.065502
10,3000,0,8.4414333e-06,0.04503027,1.6856939e-07,5.0678849e-07,5.737397
10,3000,1,0.036096945,0.047047369,0.028746996,0.005883587,6.6783359
10,3000,2,0.073090516,0.044234361,0.023261836,0.010280731,8.0224712
10,3000,3,0.10832137,0.046431333,0.020032316,0.012623528,9.6394123
12,3000,0,5.3692816e-06,0.044973928,2.0665013e-07,4.6431604e-07,5.0315664
12,3000,1,0.028113792,0.045427959,0.026740438,0.0041367188,6.1164736
12,3000,2,0.056578444,0.045625448,0.022348177,0.0076346701,6.6722634
12,3000,3,0.09867647,0.050023369,0.016379012,0.0086909879,8.0405096
6,6000,0,1.7732796e-05,0.18321076,1.6805198e-07,6.3505852e-07,47.334233
6,6000,1,0.21995299,0.17818204,0.098391401,0.033053657,66.393471
6,6000,2,0.47160638,0.17955942,0.070787101,0.061207523,110.40357
6,6000,3,1.1041411,0.18026745,0.060584107,0.10064817,142.6371
8,6000,0,1.7119804e-05,0.18166803,1.7526327e-07,6.7101792e-07,57.929217
8,6000,1,0.26588388,0.18186018,0.10988663,0.027903825,73.739772
8,6000,2,0.51327956,0.1809342,0.096530836,0.054011025,81.755763
8,6000,3,0.79520267,0.18363832,0.071616756,0.067486019,92.937499
10,6000,0,2.112627e-05,0.18166548,2.1241605e-07,6.7435205e-07,96.705349
10,6000,1,0.19247405,0.181637,0.11711803,0.019928987,92.26877
10,6000,2,0.40221975,0.18128997,0.083814106,0.03335058,106.97925
10,6000,3,0.61051885,0.18212721,0.076127328,0.043357875,109.03159
12,6000,0,2.0777884e-05,0.18028469,2.3947925e-07,5.6456257e-07,51.726087
12,6000,1,0.1483535,0.1794153,0.08798489,0.014372073,59.859335
12,6000,2,0.31326128,0.18097821,0.070654939,0.026597525,61.56782
12,6000,3,0.51583218,0.18180677,0.061236805,0.03298901,71.131634
6,9000,0,1.7872391e-05,0.39994999,2.0044131e-07,1.5105017e-06,163.73529
6,9000,1,0.51108675,0.3906086,0.22401881,0.071249128,219.18394
6,9000,2,1.0973594,0.39448593,0.15878684,0.13059322,350.8452
6,9000,3,2.5921442,0.3895632,0.12999498,0.23583082,448.63625
8,9000,0,1.6277714e-05,0.39690955,1.9237632e-07,1.9109575e-06,176.84426
8,9000,1,0.62136052,0.38709012,0.2518191,0.065738866,237.89206
8,9000,2,1.2003711,0.38914203,0.21916675,0.12351732,266.36134
8,9000,3,1.8671645,0.39182735,0.1659901,0.16115587,295.23205
10,9000,0,1.8334799e-05,0.38780441,1.9449741e-07,1.9139796e-06,109.21444
10,9000,1,0.45067351,0.39121382,0.27429087,0.044100542,125.0052
10,9000,2,0.96193907,0.38732114,0.18124214,0.077507358,141.6162
10,9000,3,1.4643564,0.3877714,0.16712209,0.10337317,164.98287
12,9000,0,2.1970106e-05,0.38649542,1.927579e-07,1.7712721e-06,102.39355
12,9000,1,0.35264911,0.38832606,0.19281735,0.028204907,123.11254
12,9000,2,0.76266607,0.38586705,0.15291133,0.054167648,127.1269
12,9000,3,1.2999434,0.38684389,0.15405532,0.070331854,140.87151
6,12000,0,2.0453913e-05,0.73558335,1.3969839e-07,8.2867013e-07,380.48908
6,12000,1,0.91431475,0.71181684,0.39812535,0.12354271,488.3826
6,12000,2,1.9666297,0.72085024,0.28657397,0.226802,822.95448
6,12000,3,4.7172525,0.71514449,0.23004473,0.4225372,1062.8676
8,12000,0,2.2969092e-05,0.72573223,1.4383113e-07,8.9162495e-07,348.45039
8,12000,1,1.1332021,0.71211113,0.44726152,0.12116582,449.59171
8,12000,2,2.1877109,0.71824717,0.39257205,0.22507391,493.60076
8,12000,3,3.4059868,0.74413027,0.28981112,0.29441334,562.52117
10,12000,0,2.6460961e-05,0.7221543,2.0511448e-07,8.4493309e-07,250.43638
10,12000,1,0.82307288,0.71434695,0.47788139,0.079329704,288.01183
10,12000,2,1.7468393,0.71626308,0.33114393,0.13737895,322.60133
10,12000,3,2.6776295,0.71175297,0.29649459,0.18778952,377.85962
12,12000,0,2.5320669e-05,0.72095906,1.9428424e-07,8.5728243e-07,193.9539
12,12000,1,0.64275886,0.71609431,0.34667442,0.050334537,242.68256
12,12000,2,1.3892011,0.71563445,0.27578898,0.096350759,239.44299
12,12000,3,2.3898681,0.7128244,0.27475096,0.13930573,289.96029
6,3000,0,7.3641746e-06,0.045277186,1.0886126e-07,5.0684644e-07,6.8432575
6,3000,1,0.050160092,0.045162797,0.025738962,0.010795961,10.398507
6,3000,2,0.10922172,0.045804709,0.018742282,0.017554799,26.990836
6,3000,3,0.24693742,0.045652032,0.017560799,0.026858132,35.543198
8,3000,0,6.716873e-06,0.048350431,1.7450657e-07,5.3714029e-07,7.1113747
8,3000,1,0.054801345,0.045478489,0.028653778,0.0084680643,9.4371824
8,3000,2,0.10417492,0.045481797,0.024038875,0.015540012,10.528892
8,3000,3,0.15281601,0.050022699,0.019809596,0.018339514,12.137477
10,3000,0,8.8359416e-06,0.04682707,2.2277236e-07,5.4281205e-07,5.7045122
10,3000,1,0.036095268,0.047872037,0.029011054,0.0061112821,6.7442995
10,3000,2,0.07265786,0.045838039,0.023175612,0.010457711,7.8854368
10,3000,3,0.10803103,0.045475531,0.019706724,0.011912857,9.6395483
12,3000,0,5.2527111e-06,0.046514634,1.5811788e-07,4.6529911e-07,5.0534386
12,3000,1,0.028312694,0.046710778,0.027368467,0.0039086164,6.1040844
12,3000,2,0.056775007,0.049029294,0.019845765,0.0082005966,6.798525
12,3000,3,0.099151182,0.045249663,0.018103986,0.0088131714,7.9796448
6,6000,0,1.7557397e-05,0.18234281,1.9102461e-07,6.2077824e-07,47.734062
6,6000,1,0.22024805,0.17751205,0.096927914,0.032036964,67.513375
6,6000,2,0.47121448,0.17903149,0.071557641,0.061812333,106.58053
6,6000,3,1.0937899,0.17770834,0.059493194,0.10043167,144.8498
8,6000,0,1.4777994e-05,0.17985728,1.8515857e-07,6.8411464e-07,52.150889
8,6000,1,0.26390472,0.17941196,0.11007204,0.02811732,73.828696
8,6000,2,0.51179523,0.18010592,0.094965443,0.053860807,80.95809
8,6000,3,0.79665352,0.18309866,0.072687469,0.067828035,93.655958
10,6000,0,2.1378472e-05,0.18164485,1.4789402e-07,7.7527016e-07,87.443074
10,6000,1,0.19034815,0.18152786,0.11384227,0.01970291,84.43489
10,6000,2,0.40061776,0.18099043,0.081918217,0.033289362,114.03212
10,6000,3,0.60556062,0.18164506,0.077304973,0.043256753,112.16985
12,6000,0,2.0920894e-05,0.17977947,1.8585059e-07,5.5975074e-07,51.156011
12,6000,1,0.14758787,0.17886119,0.08714006,0.014121121,59.288886
12,6000,2,0.31198495,0.18124854,0.070665304,0.025957661,60.036316
12,6000,3,0.52152871,0.18087886,0.060667058,0.032619808,70.94313
6,9000,0,1.7968213e-05,0.39425975,1.8760976e-07,1.6059106e-06,166.01907
6,9000,1,0.51221517,0.38756077,0.22220855,0.071253513,219.16172
6,9000,2,1.0944932,0.39124584,0.16155399,0.13086798,349.75634
6,9000,3,2.5904934,0.40239706,0.1332574,0.22767257,448.57842
8,9000,0,1.6045698e-05,0.38327078,1.853914e-07,1.8451829e-06,178.2027
8,9000,1,0.62207775,0.38655752,0.25249435,0.065860555,238.12028
8,9000,2,1.2012506,0.38970335,0.22029159,0.12407953,261.84216
8,9000,3,1.8683322,0.3910001,0.16381695,0.16115933,294.41784
10,9000,0,1.8846802e-05,0.38312744,1.6205013e-07,2.0008162e-06,108.89609
10,9000,1,0.453461,0.38737091,0.25066322,0.044679271,123.8438
10,9000,2,0.95681398,0.38700558,0.18070995,0.07719073,140.98522
10,9000,3,1.466577,0.38899272,0.17071037,0.10346818,165.04295
12,9000,0,2.2754254e-05,0.38810739,1.5343539e-07,1.8196232e-06,109.40709
12,9000,1,0.35281676,0.39032965,0.19409916,0.028290501,122.2871
12,9000,2,0.76676182,0.38988457,0.15659024,0.053601622,123.94033
12,9000,3,1.3216224,0.39164935,0.1564905,0.071012868,141.0463
6,12000,0,2.0740761e-05,0.74021125,1.2583203e-07,7.9948869e-07,379.06024
6,12000,1,0.91523951,0.71590901,0.39909485,0.12266312,488.01818
6,12000,2,1.9706206,0.72686417,0.28612179,0.22684532,817.24501
6,12000,3,4.7091003,0.74573274,0.22836886,0.42114869,1058.2646
8,12000,0,2.4252688e-05,0.72550922,1.7054845e-07,9.7427983e-07,350.20998
8,12000,1,1.1374998,0.71220168,0.44416313,0.12073805,448.85446
8,12000,2,2.1855383,0.7181114,0.39041657,0.22521015,490.78698
8,12000,3,3.4009067,0.71505837,0.28829719,0.29402045,561.45769
10,12000,0,2.5315583e-05,0.72006474,2.1185726e-07,8.1304461e-07,256.80751
10,12000,1,0.8135014,0.72592631,0.47016072,0.078843754,289.5196
10,12000,2,1.7405402,0.72287666,0.32564978,0.13547758,327.1156
10,12000,3,2.6764526,0.71620259,0.29745095,0.1874406,368.69542
12,12000,0,2.5603015e-05,0.72069065,1.944912e-07,7.7038486e-07,194.33549
12,12000,1,0.64084167,0.71561209,0.34309103,0.05009745,234.54116
12,12000,2,1.3862827,0.71522235,0.27542724,0.09608151,237.98752
12,12000,3,2.3788691,0.71593682,0.27793364,0.13931306,288.27636
6,3000,0,7.493111e-06,0.046217021,1.4011231e-07,4.7911372e-07,6.8152838
6,3000,1,0.04977149,0.048684571,0.026470055,0.01018199,10.422729
6,3000,2,0.10961186,0.045922212,0.019201664,0.018053668,27.130703
6,3000,3,0.24601813,0.04635758,0.016947043,0.026400764,35.223923
8,3000,0,7.3240371e-06,0.046575371,1.7601997e-07,5.6973659e-07,7.0782747
8,3000,1,0.055221533,0.04611785,0.029101406,0.0082324764,9.3387196
8,3000,2,0.10376605,0.045874774,0.02492473,0.015891944,10.437676
8,3000,3,0.15248667,0.046113133,0.019752925,0.018274888,12.121236
10,3000,0,8.5641071e-06,0.046835929,2.0433217e-07,5.2772462e-07,5.7846952
10,3000,1,0.035863324,0.045145251,0.029624523,0.0059224212,6.6593345
10,3000,2,0.072459161,0.045424391,0.023764408,0.010589734,7.8869932
10,3000,3,0.11008634,0.050017439,0.020238722,0.011912627,9.6806578
12,3000,0,5.6733067e-06,0.045121502,1.6963006e-07,4.7096465e-07,5.024993
12,3000,1,0.028056991,0.046523936,0.026637649,0.0038051715,6.101008
12,3000,2,0.056386984,0.049780156,0.021278528,0.0079762682,6.679861
12,3000,3,0.098046946,0.045689709,0.019014433,0.0087850738,7.9969142
6,6000,0,1.7563399e-05,0.18292817,1.8036614e-07,5.9759865e-07,49.457313
6,6000,1,0.21929763,0.17879516,0.097382081,0.032997536,67.818465
6,6000,2,0.47595921,0.17916099,0.071402,0.06158479,105.03758
6,6000,3,1.1151848,0.17996637,0.060620298,0.099552271,142.69165
8,6000,0,1.3940444e-05,0.18157354,1.4883699e-07,7.5972639e-07,53.163326
8,6000,1,0.26719854,0.1797354,0.11117582,0.028687066,69.840144
8,6000,2,0.51944176,0.18106526,0.097202993,0.05399335,82.713182
8,6000,3,0.79939025,0.18266223,0.072109756,0.068932835,88.802309
10,6000,0,1.740329e-05,0.1797722,1.816079e-07,6.4231455e-07,66.303678
10,6000,1,0.19235296,0.17998364,0.11121588,0.019499045,68.401031
10,6000,2,0.40607367,0.18006733,0.082392462,0.034406895,81.994873
10,6000,3,0.61256523,0.18808531,0.077143813,0.04448096,121.87695
12,6000,0,2.1077408e-05,0.18050489,2.2527658e-07,5.6727893e-07,50.690249
12,6000,1,0.14805282,0.17998437,0.088264311,0.014282658,59.326528
12,6000,2,0.31455673,0.1811301,0.071564675,0.026531321,61.149515
12,6000,3,0.5266628,0.18078424,0.061386558,0.03264025,71.510337
6,9000,0,1.7888016e-05,0.3960542,2.0602925e-07,1.656202e-06,163.829
6,9000,1,0.50816625,0.38773686,0.22363276,0.071766048,218.11235
6,9000,2,1.0859706,0.39290017,0.15829533,0.13167442,342.35636
6,9000,3,2.5648015,0.38851007,0.12829943,0.22936194,441.19116
8,9000,0,1.5748839e-05,0.40388589,1.6373815e-07,1.9036233e-06,177.9024
8,9000,1,0.61930592,0.38851631,0.24914733,0.065178239,236.58842
8,9000,2,1.1962448,0.3894226,0.21583695,0.1237355,260.14599
8,9000,3,1.8645154,0.39205696,0.16244917,0.16009133,288.23847
10,9000,0,1.8945411e-05,0.38794275,1.7799437e-07,2.0435452e-06,111.04349
10,9000,1,0.4527981,0.38933783,0.25187255,0.044571076,124.81854
10,9000,2,0.95570984,0.38718711,0.18214669,0.077230827,140.03542
10,9000,3,1.4467602,0.40440782,0.16997294,0.10296369,163.89355
12,9000,0,2.2899954e-05,0.38594325,1.9544839e-07,1.7986943e-06,106.55152
12,9000,1,0.35308188,0.38872708,0.19163226,0.028666022,121.7634
12,9000,2,0.75618847,0.39073146,0.15654394,0.054556638,126.28463
12,9000,3,1.308145,0.3927924,0.15998745,0.070732947,137.89901
6,12000,0,2.1167513e-05,0.73911373,1.5666915e-07,7.9317639e-07,378.94681
6,12000,1,0.91507822,0.71286995,0.39697949,0.12402278,489.5292
6,12000,2,1.966152,0.72248055,0.28714538,0.22678717,821.99818
6,12000,3,4.7016007,0.7148699,0.22813595,0.42180587,1055.8679
8,12000,0,2.2631371e-05,0.72451367,1.6042031e-07,8.7142689e-07,349.18614
8,12000,1,1.1319925,0.71190161,0.44502532,0.118607,451.82637
8,12000,2,2.1856158,0.71416562,0.38811642,0.22536937,494.78634
8,12000,3,3.4191542,0.71755743,0.28968757,0.29410075,560.72824
10,12000,0,2.6575327e-05,0.72157791,1.8894672e-07,8.764863e-07,250.95764
10,12000,1,0.8154341,0.73667659,0.4651968,0.078850982,285.70671
10,12000,2,1.7487048,0.71559537,0.32700436,0.13737637,318.5545
10,12000,3,2.6911838,0.71756157,0.30018429,0.18793174,369.79013
12,12000,0,2.3448969e-05,0.72085867,2.0760732e-07,8.120098e-07,200.33356
12,12000,1,0.64510331,0.71696511,0.3464488,0.050633717,234.012
12,12000,2,1.3842107,0.71477631,0.27542902,0.094769729,244.10223
12,12000,3,2.3860029,0.71525583,0.27126449,0.14407673,287.93457
