p,n,f,recovery,final solve,post-ortho,cs construct,pbmgs
8,9000,3,2.0027303,0.39127101,0.16463627,0.17797496,219.73392
10,9000,0,2.0799339e-05,0.40649619,2.3147091e-07,1.970157e-06,82.027171
10,9000,1,0.51562795,0.38914868,0.29268099,0.047386853,95.052365
10,9000,2,1.1245254,0.3812145,0.23903984,0.091214753,106.41243
10,9000,3,1.4978132,0.40663449,0.15824266,0.10928774,122.86692
12,9000,0,1.9543468e-05,0.38064297,3.1179904e-07,6.6231264e-06,70.502706
12,9000,1,0.38535973,0.40002359,0.2778014,0.033010422,81.396852
12,9000,2,1.0461681,0.39432889,0.23762858,0.070532115,90.294481
12,9000,3,1.5536708,0.4009022,0.2027108,0.09667296,102.8714
8,12000,0,1.5594909e-05,0.63106817,1.9182335e-07,1.6397389e-06,271.74347
8,12000,1,1.0000055,0.73946829,0.40673688,0.09983918,315.80214
8,12000,2,2.1622978,0.7512175,0.35514939,0.21415747,355.71045
8,12000,3,3.5704762,0.75912772,0.29636208,0.31232999,407.94804
10,12000,0,2.1054689e-05,0.75477054,2.7889386e-07,1.6816333e-06,183.27209
10,12000,1,0.92891762,0.7109414,0.511426,0.083923864,211.40248
10,12000,2,2.0068985,0.69626261,0.42880365,0.15724209,233.46473
10,12000,3,2.6712306,0.76506905,0.27355072,0.19511863,268.07537
12,12000,0,2.1429189e-05,0.70130807,2.5360431e-07,6.3638824e-06,145.0039
12,12000,1,0.70600894,0.76469288,0.48522436,0.055507612,162.67918
12,12000,2,1.855139,0.71660288,0.41233968,0.11754263,187.81085
12,12000,3,2.7497367,0.73191058,0.35415588,0.1761904,204.69159
8,3000,0,6.2994077e-06,0.039583927,1.7692219e-07,1.342356e-06,6.731514
8,3000,1,0.05445091,0.046918729,0.026315796,0.0067856369,7.8761331
8,3000,2,0.13586284,0.048587147,0.024030914,0.01470576,8.8069902
8,3000,3,0.23509376,0.049239498,0.021211185,0.020586767,10.395504
10,3000,0,5.9069507e-06,0.048136868,3.6606565e-07,1.1968799e-06,5.1069151
10,3000,1,0.053478384,0.048526209,0.040660516,0.0053446142,6.1486833
10,3000,2,0.12191747,0.044978321,0.031855101,0.010884778,6.9722857
10,3000,3,0.18962401,0.046437414,0.024982109,0.013746457,8.3646423
12,3000,0,5.2835482e-06,0.044763125,2.5698036e-07,1.0951319e-06,4.5931821
12,3000,1,0.041302057,0.046009703,0.037041846,0.0037059041,5.5039642
12,3000,2,0.10551559,0.05002529,0.034268026,0.0087941042,6.0668828
12,3000,3,0.17435472,0.046342932,0.027755938,0.011112723,7.2692926
8,6000,0,1.2244476e-05,0.15615493,2.0777225e-07,1.4642137e-06,40.512441
8,6000,1,0.23757663,0.18454727,0.096596771,0.024254799,48.182997
8,6000,2,0.53719925,0.18680501,0.091747122,0.053904978,54.078123
8,6000,3,0.88443794,0.19172142,0.07451897,0.078516316,62.583705
10,6000,0,1.8989183e-05,0.1862487,2.4601817e-07,7.2235428e-06,28.106689
10,6000,1,0.22216776,0.18047642,0.13626826,0.020586187,32.705579
10,6000,2,0.49013642,0.19101794,0.11270425,0.042612038,36.945648
10,6000,3,0.66833387,0.19565184,0.074405437,0.050273876,43.923886
12,6000,0,1.7450514e-05,0.1780994,1.9905727e-07,1.2720444e-06,23.498474
12,6000,1,0.18984087,0.1826481,0.13321262,0.015335089,27.711164
12,6000,2,0.44101002,0.19240541,0.11479072,0.034455898,30.502716
12,6000,3,0.70502997,0.19223609,0.093321968,0.044605929,35.744751
8,9000,0,1.3301295e-05,0.3355243,2.7500209e-07,2.1127926e-06,143.66394
8,9000,1,0.54892737,0.39642108,0.22182782,0.057616162,168.94199
8,9000,2,1.2176652,0.40520429,0.20109108,0.12145734,190.94309
8,9000,3,2.0091044,0.38519499,0.16532763,0.17543731,218.81012
10,9000,0,2.0815991e-05,0.40206511,2.9008836e-07,1.9316189e-06,81.945097
10,9000,1,0.51387354,0.38192924,0.2918918,0.048674799,95.006928
10,9000,2,1.121111,0.37945556,0.23793297,0.090987962,106.19978
10,9000,3,1.4942056,0.39940317,0.16259005,0.11341276,123.05837
12,9000,0,2.0634952e-05,0.38058914,2.9829486e-07,2.1145032e-06,69.748008
12,9000,1,0.3878614,0.3982674,0.27479611,0.03102069,80.37955
12,9000,2,1.0497905,0.3949428,0.23609643,0.069584287,89.125234
12,9000,3,1.5442137,0.39955695,0.1979741,0.10127391,103.22928
8,12000,0,1.5358295e-05,0.63154648,2.1464075e-07,1.725537e-06,270.41589
8,12000,1,0.99192069,0.73855038,0.40726523,0.098820108,315.31836
8,12000,2,2.1640455,0.74262704,0.35505108,0.21586678,353.95318
8,12000,3,3.5693188,0.70708095,0.29492813,0.31088262,406.82768
10,12000,0,2.2148136e-05,0.74940642,2.450496e-07,1.7667003e-06,182.8472
10,12000,1,0.92038817,0.7038487,0.51086896,0.084016208,211.15184
10,12000,2,2.0026524,0.73729226,0.42042658,0.15769715,233.6464
10,12000,3,2.6899306,0.76590225,0.28299434,0.19646573,268.26439
12,12000,0,2.1908212e-05,0.71060129,2.7661574e-07,6.6218199e-06,141.17802
12,12000,1,0.6983683,0.76629192,0.48889335,0.05342893,162.47703
12,12000,2,1.9098577,0.71958131,0.41357568,0.1138617,183.03886
12,12000,3,2.7781974,0.73047564,0.34985914,0.17813861,204.99214
8,3000,0,5.9556332e-06,0.040382169,1.906883e-07,1.3057725e-06,6.7813478
8,3000,1,0.053606749,0.047721842,0.02597319,0.006697781,7.8518393
8,3000,2,0.13581122,0.047161303,0.025133562,0.01451663,8.7780931
8,3000,3,0.23702886,0.049097553,0.020867231,0.020634597,10.412048
10,3000,0,5.3805485e-06,0.04785607,2.4814159e-07,7.932093e-06,5.1101699
10,3000,1,0.053429671,0.04931061,0.040785154,0.0053808899,6.0847718
10,3000,2,0.12249348,0.045157067,0.031108146,0.013801266,7.032739
10,3000,3,0.1919637,0.045922257,0.023736978,0.013694579,8.3622281
12,3000,0,5.1220284e-06,0.04466312,2.5928279e-07,1.0989218e-06,4.4975024
12,3000,1,0.041193525,0.04621391,0.03811252,0.0036558077,5.4196085
12,3000,2,0.10531106,0.049887983,0.034758438,0.0083716929,6.032795
12,3000,3,0.17427345,0.050446328,0.027235427,0.010692722,7.2756516
8,6000,0,1.2268079e-05,0.15843503,4.0375744e-07,1.4648249e-06,40.723546
8,6000,1,0.23654306,0.18764344,0.097099903,0.024792865,48.059127
8,6000,2,0.54115832,0.18593092,0.091566815,0.055340678,54.270685
8,6000,3,0.88311595,0.19251885,0.074873649,0.080969371,63.057835
10,6000,0,1.9704401e-05,0.18576933,3.7832186e-07,6.8766437e-06,28.10731
10,6000,1,0.22401363,0.17948793,0.13681978,0.02080307,32.831937
10,6000,2,0.48986119,0.18962723,0.11041534,0.040345096,36.896697
10,6000,3,0.66197435,0.19766422,0.07460739,0.048452841,43.545502
12,6000,0,1.850049e-05,0.17757639,2.1401017e-07,1.2238872e-06,23.482032
12,6000,1,0.19100304,0.18537957,0.13335968,0.015526209,27.620574
12,6000,2,0.43947583,0.19070789,0.11480947,0.034368327,30.457565
12,6000,3,0.7090751,0.19314947,0.092916427,0.048251552,35.738248
8,9000,0,1.3190584e-05,0.34093511,2.2360473e-07,2.3523753e-06,145.00725
8,9000,1,0.54773777,0.40400889,0.22657005,0.057825628,169.06205
8,9000,2,1.2171148,0.4029198,0.20073802,0.12020945,192.75689
8,9000,3,1.9977674,0.39114445,0.16505105,0.17497951,219.16804
10,9000,0,2.113916e-05,0.40052951,2.1718442e-07,1.8862821e-06,82.517323
10,9000,1,0.5159442,0.38950511,0.29331414,0.047310121,95.03501
10,9000,2,1.119684,0.38128761,0.23698146,0.089259367,106.12576
10,9000,3,1.5007271,0.3938613,0.15655711,0.11333386,123.63891
12,9000,0,2.0121573e-05,0.3820484,2.7433917e-07,1.8864974e-06,70.039482
12,9000,1,0.3911768,0.39240427,0.27464201,0.033865802,81.011113
12,9000,2,1.0388096,0.38773587,0.23117858,0.069106658,89.790572
12,9000,3,1.5422494,0.39493178,0.20079736,0.096368086,103.83649
8,12000,0,1.5714642e-05,0.63461348,1.9700383e-07,1.574721e-06,272.25232
8,12000,1,0.99545576,0.74458171,0.40798681,0.099091689,315.5867
8,12000,2,2.1711022,0.74448122,0.35548965,0.21497873,354.93436
8,12000,3,3.5709513,0.75332972,0.29370395,0.31343493,407.0192
10,12000,0,2.1183919e-05,0.75068219,2.5268644e-07,1.7122366e-06,183.07382
10,12000,1,0.92658203,0.70846647,0.50921651,0.085805935,210.35092
10,12000,2,2.0046734,0.70191532,0.42737367,0.16039503,234.62371
10,12000,3,2.6727192,0.76301526,0.27221445,0.19212705,268.93358
12,12000,0,2.226205e-05,0.70688425,2.6599608e-07,1.5418045e-06,142.9002
12,12000,1,0.70133075,0.75864032,0.48464144,0.055872329,165.93207
12,12000,2,1.8703003,0.73766245,0.41080789,0.12855065,180.57973
12,12000,3,2.7688603,0.72609793,0.35557099,0.1670803,209.89584
